,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
17167,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,108,# of benef.,Zarqa Governorate,North,Urban
17169,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,104,# of benef.,Zarqa Governorate,North,Urban
17250,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,100,# of benef,Zarqa Governorate,North,Urban
17251,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,96,# of benef,Zarqa Governorate,North,Urban
17451,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,104,# of benef.,Zarqa Governorate,North,Urban
17537,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,142,# of benef.,Zarqa Governorate,North,Urban
17610,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,137,# of benef.,Zarqa Governorate,North,Urban
17780,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,131,# of benef,Zarqa Governorate,North,Urban
17782,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,88,# of benef.,Zarqa Governorate,North,Urban
17946,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,116,# of benef.,Zarqa Governorate,North,Urban
17013,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11084,# of benef,Zarqa Governorate,North,Urban
17495,FOOD/LIVELIHOOD,30/3/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10814,# of benef.,Zarqa Governorate,North,Urban
17606,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10427,# of benef.,Zarqa Governorate,North,Urban
17607,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,7970,# of benef.,Zarqa Governorate,North,Urban
17617,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10176,# of benef.,Zarqa Governorate,North,Urban
17705,FOOD/LIVELIHOOD,30/3/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11073,# of benef.,Zarqa Governorate,North,Urban
17729,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,8156,# of benef.,Zarqa Governorate,North,Urban
17732,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10243,# of benef.,Zarqa Governorate,North,Urban
17739,FOOD/LIVELIHOOD,30/1/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10329,# of benef.,Zarqa Governorate,North,Urban
17741,FOOD/LIVELIHOOD,30/1/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,8952,# of benef.,Zarqa Governorate,North,Urban
17790,FOOD/LIVELIHOOD,30/1/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10289,# of benef.,Zarqa Governorate,North,Urban
17814,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11693,# of benef,Zarqa Governorate,North,Urban
17815,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,9203,# of benef.,Zarqa Governorate,North,Urban
17816,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10468,# of benef.,Zarqa Governorate,North,Urban
17852,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11308,# of benef.,Zarqa Governorate,North,Urban
17861,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,9072,# of benef.,Zarqa Governorate,North,Urban
17875,FOOD/LIVELIHOOD,30/3/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11417,# of benef,Zarqa Governorate,North,Urban
17896,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Girls (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Girls,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11050,# of benef.,Zarqa Governorate,North,Urban
17942,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10419,# of benef.,Zarqa Governorate,North,Urban
17952,FOOD/LIVELIHOOD,30/1/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10937,# of benef,Zarqa Governorate,North,Urban
17978,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10744,# of benef,Zarqa Governorate,North,Urban
17991,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Boys (Age 0-17) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Boys,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,11966,# of benef,Zarqa Governorate,North,Urban
18060,FOOD/LIVELIHOOD,30/3/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Men (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Men,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,9780,# of benef.,Zarqa Governorate,North,Urban
18083,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[REF1.1]Food Assistance,# of Syrian refugees receiving food vouchers or other forms of food assistance,Urban/Rural Syrian Women (Age 18 and above) # of Syrian refugees receiving food vouchers or other forms of food assistance,ZARQA,Women,WFP,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,10482,# of benef.,Zarqa Governorate,North,Urban
1852,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,175,# of benef,Amman Governorate,Center,Urban
1856,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Host Community Women (Age 18 and above) - # trained on nutritional practices,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,45,# of benef,Amman Governorate,Center,Host Community
1931,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Girls (Age 0-17) - # trained on nutritional practices,AMMAN,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,135,# of benef,Amman Governorate,Center,Urban
1932,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Men (Age 18 and above) - # trained on nutritional practices,AMMAN,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,65,# of benef,Amman Governorate,Center,Urban
2014,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Boys (Age 0-17) - # trained on nutritional practices,AMMAN,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,120,# of benef,Amman Governorate,Center,Urban
2015,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,180,# of benef,Amman Governorate,Center,Urban
8017,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,153,# of benef,Irbid Governorate,North,Urban
8139,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Host Community Women (Age 18 and above) - # trained on nutritional practices,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,30,# of benef,Irbid Governorate,North,Host Community
8140,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,160,# of benef,Irbid Governorate,North,Urban
8141,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Boys (Age 0-17) - # trained on nutritional practices,IRBID,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,102,# of benef,Irbid Governorate,North,Urban
8390,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Men (Age 18 and above) - # trained on nutritional practices,IRBID,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,55,# of benef,Irbid Governorate,North,Urban
8430,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Girls (Age 0-17) - # trained on nutritional practices,IRBID,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,115,# of benef,Irbid Governorate,North,Urban
12422,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,MAFRAQ,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,153,# of benef,Mafraq Governorate,North,Urban
12456,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Host Community Women (Age 18 and above) - # trained on nutritional practices,MAFRAQ,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,40,# of benef,Mafraq Governorate,North,Host Community
12537,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Girls (Age 0-17) - # trained on nutritional practices,MAFRAQ,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,115,# of benef,Mafraq Governorate,North,Urban
12781,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Men (Age 18 and above) - # trained on nutritional practices,MAFRAQ,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,55,# of benef,Mafraq Governorate,North,Urban
13508,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,MAFRAQ,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,160,# of benef,Mafraq Governorate,North,Urban
15248,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Boys (Age 0-17) - # trained on nutritional practices,MAFRAQ,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,102,# of benef,Mafraq Governorate,North,Urban
15920,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Boys (Age 0-17) - # trained on nutritional practices,ZARQA,Boys,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,96,# of benef,Zarqa Governorate,North,Urban
16040,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,155,# of benef,Zarqa Governorate,North,Urban
16041,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Girls (Age 0-17) - # trained on nutritional practices,ZARQA,Girls,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,108,# of benef,Zarqa Governorate,North,Urban
17009,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Men (Age 18 and above) - # trained on nutritional practices,ZARQA,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,52,# of benef,Zarqa Governorate,North,Urban
17010,FOOD/LIVELIHOOD,30/4/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Host Community Women (Age 18 and above) - # trained on nutritional practices,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,30,# of benef,Zarqa Governorate,North,Host Community
17011,FOOD/LIVELIHOOD,30/5/2015,Promote Safe/Nutr/Diverse Food,[REF2.1]Nutrition Support & Education,- # trained on nutritional practices,Urban/Rural Syrian Women (Age 18 and above) - # trained on nutritional practices,ZARQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1712,144,# of benef,Zarqa Governorate,North,Urban
1720,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,BALQA,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1702,410,# of benef.,Al Balqa Governorate,Center,Host Community
1727,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,BALQA,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1702,394,# of benef.,Al Balqa Governorate,Center,Host Community
3221,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,52,# of benef.,Amman Governorate,Center,Host Community
3223,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,65,# of benef.,Amman Governorate,Center,Host Community
3224,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,63,# of benef.,Amman Governorate,Center,Host Community
3230,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,394,# of benef.,Amman Governorate,Center,Host Community
3836,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,50,# of benef.,Amman Governorate,Center,Host Community
3959,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,AMMAN,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,2,1705,410,# of benef.,Amman Governorate,Center,Host Community
7543,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Women,LWF,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,71,# of benef.,Irbid City,North,Host Community
7544,FOOD/LIVELIHOOD,30/6/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Men,LWF,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,131,# of benef.,Irbid City,North,Host Community
6952,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,410,# of benef.,Irbid Governorate,North,Host Community
7318,FOOD/LIVELIHOOD,30/4/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,46,# of benef.,Irbid Governorate,North,Host Community
7320,FOOD/LIVELIHOOD,28/2/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,394,# of benef.,Irbid Governorate,North,Host Community
7322,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Men (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Men,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,50,# of benef.,Irbid Governorate,North,Host Community
7323,FOOD/LIVELIHOOD,30/5/2015,Access to Food,[RES1.2] Food Assistance to Jordanians,# of beneficiaries receiving assistance and household food consumption improved,Host Community Women (Age 18 and above) # of beneficiaries receiving assistance and household food consumption improved,IRBID,Women,Caritas,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,52,# of benef.,Irbid Governorate,North,Host Community
